ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore,Cluster
1256,37.0,19863.0,532.0,0,3,15,36240.0,84,2,2,2,831,0.2622450168497016,5,0,0.1122669351605733,0,2,0,26,11,7350,436,32352,12081.0,1655.25,0.8596405144899885,5.0,20271.0,0.29524,0.3213457434161341,1088.7304165733233,0.995269068555772,0,52.0,0
9928,32.0,26568.0,531.0,2,4,7,26152.0,36,2,2,3,317,0.4061794430115589,3,1,0.1630611469714088,1,1,0,24,9,3827,1973,224592,8141.0,2214.0,0.8215198304315499,4.0,207453.75,0.245652,0.2168545628517029,994.5062247186804,0.5923695685269558,0,65.0,2
672,20.0,15000.0,493.0,0,3,0,24408.0,48,2,0,2,256,0.1195960379384496,2,0,0.1839936757081281,0,0,1,19,21,557,476,26054,60151.0,1250.0,0.6710656724907819,3.0,2010.0,0.272908,0.3156298532091514,901.1606182761676,0.9257284946209342,0,57.0,3
9940,37.0,43517.0,569.0,0,3,12,11661.0,84,1,2,3,208,0.6785653028601307,6,1,0.1927983991440958,0,1,0,18,5,11919,2659,111478,34052.0,3626.4166666666665,0.7097627328858523,3.0,77426.0,0.252161,0.2421427573420277,289.3263480171996,0.1371398804192935,0,53.0,3
2020,38.0,100515.0,568.0,0,1,17,17318.0,24,1,5,2,274,0.3317093644766548,3,2,0.3675620295575548,0,0,0,25,8,420,204,35328,11084.0,8376.25,0.9336969029644712,8.0,24244.0,0.2083179999999999,0.2156299422548841,894.692933244806,0.1395246002978428,1,43.2,4
3181,73.0,134051.0,588.0,0,0,49,14887.0,12,0,0,0,346,0.0848552087479075,3,1,0.1554923653619306,1,3,0,15,5,2589,1744,246206,37271.0,11170.916666666666,0.8595191270988145,5.0,207453.75,0.185887,0.171548320667383,1358.859256286257,0.1526158781018797,1,45.6,4
4037,51.0,23797.0,557.0,0,3,33,26717.0,48,1,1,3,148,0.2394839792899879,3,1,0.2505584423213244,1,0,0,21,20,1658,352,11129,6820.0,1983.0833333333333,0.8370558548964957,2.0,4309.0,0.243217,0.2918603999999999,949.3653782720676,0.5533632197026856,0,66.0,0
7312,18.0,25777.0,462.0,0,0,0,40405.0,36,0,4,0,506,0.1369220476998437,3,0,0.1165837856131374,0,2,0,24,22,6937,3202,74916,13847.0,2148.083333333333,0.8761062959344688,5.0,61069.0,0.294405,0.2500741977496433,1606.65432815228,0.9835066896003164,0,49.0,0
991,51.0,137594.125,650.0,0,1,31,12391.0,120,2,0,0,977,0.4142391178304894,2,0,0.0396836077291696,0,0,0,21,13,2840,604,176668,5480.0,11374.072916666668,0.7581789558163826,6.0,171188.0,0.242391,0.2477931566891614,279.9609070809574,0.0915966334551186,1,31.200000000000003,4
3920,45.0,59734.0,599.0,0,0,22,47715.0,60,0,1,0,170,0.3942723040222882,4,0,0.7311705531835856,0,3,0,25,13,6095,3602,64339,52012.0,4977.833333333333,0.7852927724846329,3.0,12327.0,0.253215,0.2680127140898967,1451.3309806921736,0.3257101779272455,0,58.0,0
9917,38.0,22716.0,524.0,0,0,14,9658.0,24,1,0,2,645,0.0378067255136372,4,2,0.5125931434356219,0,1,0,32,11,4319,656,47059,38955.0,1893.0,0.6223187310688811,10.0,8104.0,0.222658,0.2184931708469078,500.32084101492416,0.6050294986872288,0,59.0,1
5702,33.0,92393.0,625.0,0,4,12,30592.0,84,3,0,0,977,0.0741543276930591,5,1,0.2117854381955954,0,3,0,26,18,2543,880,26493,30418.0,7699.416666666667,0.9144814829826604,1.0,1431.0,0.243092,0.2666572618030468,807.2094095407783,0.2378374218229664,0,47.0,4
1965,46.0,25933.0,600.0,0,3,27,15006.0,48,0,0,2,411,0.254812408968284,2,1,0.4280237073062159,0,0,0,18,1,12145,2140,42409,50114.0,2161.083333333333,0.8873371341333998,7.0,4942.0,0.210006,0.1746049317109007,436.5820989513936,0.3922024134275526,0,59.0,1
4940,42.0,42713.0,660.0,0,4,19,14426.0,84,2,1,0,424,0.1124926860976698,5,0,0.2915893468646631,0,3,0,22,3,1206,744,63496,42060.0,3559.4166666666665,0.9381695583233308,10.0,21436.0,0.209426,0.1738522304049593,298.02735889569203,0.202849912362707,0,49.0,1
8261,19.0,68337.0,567.0,0,4,0,31919.0,24,2,3,1,382,0.3455329721306998,0,0,0.4056261727754072,0,3,0,27,7,3655,107,17131,65376.0,5694.75,0.691140623788069,4.0,4129.0,0.2234189999999999,0.1970325353788979,1619.9196974945685,0.3515377668018031,0,57.0,0
1451,31.0,62181.0,548.0,0,3,7,20637.0,96,1,1,2,950,0.2696604317676092,4,3,0.4801514722328302,0,1,0,24,19,993,842,27598,92319.625,5181.75,0.8717651746784142,5.0,5569.0,0.2816369999999999,0.266536144018449,521.6904427957232,0.284014173357596,0,56.0,3
8134,21.0,113239.0,571.0,2,0,0,53179.375,48,0,2,3,789,0.3359540438036786,4,1,0.1995636276234336,0,0,0,22,27,2915,1368,72954,92319.625,9436.583333333334,0.8858700872707763,8.0,6739.0,0.267544,0.3201190449006434,2022.154534639842,0.3123371586151326,0,52.0,0
1432,39.0,41429.0,571.0,0,3,14,10924.0,96,1,1,2,530,0.4995526895642183,3,2,0.4236327614845421,0,2,0,27,27,1010,1394,129188,4596.0,3452.4166666666665,0.6147141065253986,4.0,124592.0,0.260424,0.299094486826708,300.5574001270099,0.2405727582496347,0,54.0,3
4176,22.0,44436.0,596.0,0,3,0,32715.0,36,1,1,0,191,0.0381625365409905,2,1,0.3929159250015666,0,4,0,22,17,3079,1330,19206,24673.0,3703.0,0.906984596967536,5.0,7950.0,0.219715,0.1888980757174647,1197.3798283817146,0.3749337910833688,0,54.0,1
500,22.0,81180.0,577.0,0,1,0,19252.0,48,3,1,0,277,0.1608758396204214,1,0,0.0383428703783838,0,2,0,22,23,1994,845,11228,18893.0,6765.0,0.9166399713721504,5.0,3112.0,0.225752,0.2439860457142199,631.9004903237443,0.1343533614669245,0,48.0,3
1354,42.0,117906.0,565.0,0,1,17,25914.0,24,1,2,3,738,0.3574593617118561,2,1,0.0110395891686611,0,3,0,23,29,224,640,162646,8866.0,9825.5,0.7651622192036014,8.0,153780.0,0.2184139999999999,0.2110712423281145,1332.971670367171,0.2107751941750721,1,36.0,4
4068,53.0,80658.0,658.0,0,1,29,28390.0,36,3,3,3,337,0.1172505337713899,3,0,0.4787734191951592,0,1,1,27,22,2632,4413,127683,62148.0,6721.5,0.8174160858721188,6.0,65535.0,0.18439,0.2087182016126779,1067.727657540767,0.2089902042015572,0,52.0,1
4304,45.0,44631.0,633.0,0,1,21,17556.0,60,2,1,0,440,0.1829162690182661,2,1,0.1420317874892002,0,0,0,21,15,3677,2136,11615,9206.0,3719.25,0.7603007523757604,5.0,2409.0,0.206056,0.2132939292503543,478.2075499755111,0.2468797606978587,0,47.0,1
4821,29.0,63914.0,631.0,0,4,9,17142.0,60,1,2,3,502,0.5237168102628191,2,0,0.1951161831541188,0,1,0,34,14,12145,2214,114840,26787.0,5326.166666666667,0.6166872820478828,4.0,88053.0,0.206642,0.1999866703176852,454.14544078795336,0.1795184981296029,1,36.8,4
6811,40.0,96440.0,579.0,0,0,18,28079.0,48,0,2,2,636,0.2935955700405928,2,2,0.1804088614112001,1,3,1,34,25,3954,4413,10230,20547.0,8036.666666666667,0.956367211760919,3.0,4331.0,0.233579,0.2314883293070057,902.2644727136276,0.1914057825856857,0,67.0,3
4700,36.0,75586.0,624.0,0,0,16,17073.0,36,0,3,3,196,0.4462611869931394,4,0,0.2494528653072142,0,0,1,23,8,12145,495,20336,39786.0,6298.833333333333,0.6335913637582723,5.0,7274.0,0.190073,0.1670197483017765,606.1697232623872,0.1273521112262673,1,45.6,1
5948,40.0,83726.0,620.0,1,4,17,17616.0,36,1,0,3,468,0.5254437609918838,6,0,0.2564894868740044,0,3,0,21,22,614,1437,124339,31489.0,6977.166666666667,0.8661449293446358,5.0,92850.0,0.192616,0.1973212193679115,652.2717374900014,0.1605625594185798,1,40.0,4
7526,40.0,39038.0,576.0,0,3,19,25571.0,60,1,1,3,589,0.0628330467255394,1,1,0.7311705531835856,0,2,0,27,8,6889,482,158452,3061.0,3253.1666666666665,0.94266073747948,3.0,155391.0,0.242571,0.2649338268505981,773.0945092003172,0.4186980406374252,0,55.0,2
4860,55.0,137594.125,632.0,1,1,32,29754.0,60,1,2,3,368,0.1216682291530794,1,1,0.1089072835548223,0,4,0,24,5,3810,4413,48781,4257.0,10338.833333333334,0.8016622929623216,6.0,44524.0,0.218754,0.2202978002485982,822.2769811801818,0.1151268177757176,1,39.2,4
7818,51.0,137594.125,633.0,0,0,30,26241.0,72,1,0,0,399,0.142014890465416,2,1,0.375176351223946,0,3,0,20,14,12145,423,62228,8451.0,11374.072916666668,0.9073521563575604,7.0,53777.0,0.224741,0.2100043196409288,643.8557327748719,0.0471432454579301,1,36.8,4
7562,37.0,38482.0,606.0,0,0,14,36379.0,72,1,1,3,477,0.2666988199420431,6,0,0.2971477245157786,0,0,0,25,15,8998,371,61598,92319.625,3206.833333333333,0.8550435188732356,4.0,7628.0,0.248379,0.212598606563068,898.1496083839018,0.4288185463491196,0,50.0,1
5352,53.0,33091.0,588.0,0,3,33,24177.0,72,2,2,3,325,0.2730554196545242,2,1,0.2007561250061911,0,4,0,27,10,2903,2040,88519,43293.0,2757.583333333333,0.7975988826204372,6.0,45226.0,0.245177,0.2118131094157352,595.7812439003256,0.3339087645221935,0,53.0,1
6611,47.0,18388.0,587.0,0,3,25,24570.0,96,1,3,2,181,0.6528889986520182,3,1,0.1650365816081551,0,1,0,30,26,1290,1207,191965,8232.0,1532.3333333333333,0.892900387375716,4.0,183733.0,0.26607,0.2749600526325696,635.1490781198469,0.5326184977941137,0,50.0,2
5955,40.0,137594.125,648.0,0,1,20,18339.0,36,1,1,2,567,0.3484017750342304,2,0,0.1121355560550713,0,0,0,28,19,2108,1538,246206,19168.0,11374.072916666668,0.7849434659953063,4.0,207453.75,0.179339,0.1841592251914431,666.8314344418959,0.1071933712700381,1,31.200000000000003,4
6709,44.0,68279.0,613.0,0,4,25,27388.0,36,1,1,0,401,0.1859027506937995,4,2,0.2213012605685716,0,1,0,24,18,4272,3061,32985,47940.0,5689.916666666667,0.9804715253529392,3.0,1171.0,0.205888,0.2118766053892567,1034.4855157731408,0.2522858593312393,1,38.400000000000006,1
7795,43.0,22504.0,557.0,0,3,21,40809.0,60,1,0,3,668,0.1364391030043876,3,1,0.5822154680254562,0,1,0,22,4,12145,587,81780,10304.0,1875.3333333333333,0.7568789067537814,7.0,71476.0,0.2673089999999999,0.2794341107871397,1269.2288807587672,0.995269068555772,0,60.0,0
764,39.0,45224.0,552.0,0,3,16,14451.0,84,1,2,3,220,0.2339040291916745,1,1,0.2505801448311199,0,1,0,23,21,3876,1515,115050,21543.0,3768.6666666666665,0.7489843377212546,5.0,93507.0,0.263451,0.2942611612714278,407.6351161653808,0.1665403633907785,0,51.0,3
7882,31.0,48561.0,612.0,0,0,10,15607.0,96,2,1,2,977,0.3163466706483667,2,0,0.4196700061686919,0,1,0,13,13,12145,616,143205,23328.0,4046.75,0.8378458757359998,4.0,119877.0,0.244607,0.2864192261158247,415.6984031278454,0.3636741590480868,0,50.0,3
1348,24.0,15000.0,542.0,0,3,3,35509.0,24,1,3,0,977,0.0874565853282518,3,1,0.1967732778125873,0,3,0,31,4,722,1451,10404,92319.625,1250.0,0.8177651912785076,7.0,8668.0,0.239509,0.2549481260465592,1903.9963697540163,0.995269068555772,0,54.0,0
1133,49.0,41944.0,483.0,0,3,28,24721.0,48,0,2,0,459,0.1448422625642712,3,1,0.4910664037678546,0,3,0,24,25,1393,2137,45301,92319.625,3495.333333333333,0.715439387198655,5.0,7675.0,0.278221,0.3087249268403879,902.6926371348014,0.3895744718104524,0,56.0,3
2387,18.0,45667.0,631.0,0,4,0,45460.0,60,2,1,2,326,0.1245967010245655,1,2,0.1887990983566499,0,0,0,28,24,2785,1179,66082,37120.0,3805.5833333333335,0.82298046614501,0.0,28962.0,0.23496,0.2375883989162251,1301.4360578353992,0.4276443097647051,0,47.0,0
8055,47.0,21690.0,612.0,0,3,24,11877.0,48,3,0,0,653,0.1919838068819587,3,1,0.5723908444127114,0,1,0,23,21,2955,3464,192849,9078.0,1807.5,0.9775894177577116,5.0,183771.0,0.200877,0.1774330274041561,347.2957631277373,0.5534139768341562,0,52.0,2
9484,40.0,36755.0,565.0,0,4,19,23750.0,60,2,2,3,404,0.3222276092548022,3,1,0.507066429330162,0,3,0,32,6,1724,478,44143,39660.0,3062.9166666666665,0.8850018321520132,2.0,4483.0,0.2462499999999999,0.2524122856400537,700.4567384799569,0.360589875166902,0,61.0,3
6871,61.0,91186.0,565.0,0,4,41,14174.0,36,1,0,2,231,0.3510399560693521,7,2,0.5315060982344236,0,2,0,21,26,5887,1706,246206,13240.0,7598.833333333333,0.7287826356213547,2.0,207453.75,0.2166739999999999,0.2226935547459387,543.2885657135087,0.1018957163222655,1,40.8,2
8796,46.0,69304.0,576.0,0,3,23,44730.0,48,2,0,3,164,0.1500233750940535,0,2,0.3904472468488609,0,1,1,21,29,1779,4181,32862,47377.0,5775.333333333333,0.4858548196916785,10.0,2874.0,0.25173,0.2425201823659678,1464.5190892114542,0.281978371674614,0,59.0,0
3403,35.0,62066.0,518.0,0,1,16,16614.0,36,2,0,2,543,0.2680010635979645,3,0,0.2917124104583069,0,3,0,23,1,1086,1941,34490,50330.0,5172.166666666667,0.9060908651006512,4.0,7611.0,0.242614,0.289461320326412,695.7347947799253,0.2395001697766748,0,56.0,3
9529,40.0,43722.0,631.0,0,4,19,50139.0,24,3,3,1,604,0.2239464390123207,4,1,0.3121128809135732,0,3,0,16,16,1204,343,55145,14844.0,3643.5,0.8965208913301402,4.0,40301.0,0.209639,0.2515668,2022.154534639842,0.9013140659255392,0,52.0,0
4386,38.0,76217.0,617.0,0,4,13,14530.0,72,1,2,3,243,0.5799190612143843,3,0,0.4091824201471993,0,2,0,33,27,9530,1264,119387,39122.0,6351.416666666667,0.9382068288194918,5.0,80265.0,0.22103,0.2036672132633073,351.1301204382757,0.093542929336753,1,41.6,4
6981,22.0,47368.0,510.0,0,4,3,17742.0,60,1,3,2,498,0.2101381176765722,2,2,0.4438620362645361,0,1,0,27,1,12145,1029,37535,46781.0,3947.3333333333335,0.8490957675370107,10.5,3108.0,0.267742,0.2141936,484.1755247413428,0.2488200113345742,0,61.0,3
9753,44.0,52647.0,596.0,0,1,22,18588.0,72,1,1,2,379,0.1736125492062749,4,2,0.3094015114842594,0,1,0,28,21,4328,2922,46374,3576.0,4387.25,0.8185433254996661,5.0,42798.0,0.235588,0.2573228523668008,509.0929749006793,0.2024258874923196,0,53.0,1
5939,45.0,50780.0,561.0,0,0,23,23773.0,36,1,2,2,449,0.2984656393490945,3,1,0.149348121952176,0,3,0,23,1,9975,2238,78931,60765.0,4231.666666666667,0.9163987203478576,2.0,18166.0,0.2282729999999999,0.2080916516959076,893.3217423813173,0.3172087614922372,0,54.0,1
7673,43.0,63545.0,643.0,0,4,17,22080.0,96,0,2,0,319,0.5184526883771209,3,1,0.1754980410379873,0,3,0,17,24,2726,190,29135,19432.0,5295.416666666667,0.9575807175384468,5.0,9703.0,0.23558,0.2761608262547171,572.5877105157806,0.1683696990508988,0,48.0,3
5205,50.0,80218.0,609.0,0,3,24,25942.0,36,1,2,0,977,0.3351926972057552,4,4,0.3250961518675181,0,4,1,25,25,894,978,101385,69571.0,6684.833333333333,0.5412551190481565,5.0,31814.0,0.206442,0.2267702076650482,999.8458077276422,0.3356621916867998,0,56.0,1
2584,40.0,54549.0,554.0,0,1,18,11861.0,48,1,3,3,271,0.085092131544351,3,1,0.5932254185918152,0,2,0,26,22,3859,1225,84088,30128.0,4545.75,0.8248930164492398,6.0,53960.0,0.229861,0.249285652928372,392.8042773696471,0.1460274492371219,1,44.0,1
649,57.0,17855.0,537.0,0,0,39,16301.0,48,1,3,1,342,0.51430334036665,1,0,0.1580670534081682,0,3,0,18,23,4395,487,55732,46736.0,1487.9166666666667,0.9051882356990416,8.0,8996.0,0.242801,0.2090931745207717,503.97705259392905,0.5685648071199747,0,53.0,1
2845,45.0,137594.125,451.0,2,1,18,30580.0,48,2,0,2,367,0.4455626824336246,1,0,0.4962767928154264,1,3,0,26,18,2268,303,240044,12055.0,11374.072916666668,0.825928025832045,3.0,207453.75,0.30008,0.3042920335389535,1108.7100939658762,0.1015379387257702,1,52.8,2
7113,65.0,137594.125,673.0,0,1,45,20416.0,36,1,3,3,392,0.1667460844831079,3,1,0.6708571677604983,0,3,0,32,8,6754,519,217116,35455.0,11374.072916666668,0.945363534592318,8.0,181661.0,0.1689159999999999,0.1909628687400656,749.3635762774084,0.0982656381811645,1,36.8,4
5037,29.0,15818.0,593.0,0,3,6,16538.0,60,3,2,3,379,0.2199532738829094,2,2,0.5610964233435581,0,3,0,26,25,9835,2081,11916,7330.0,1318.1666666666667,0.7154621836665613,2.0,4586.0,0.225038,0.247260590319667,482.7597496560121,0.653756290041228,0,60.0,3
7633,38.0,59958.0,460.0,2,2,14,46708.0,60,2,0,3,387,0.327509138875234,5,0,0.4438968231267355,0,4,0,30,26,989,713,83130,92319.625,4996.5,0.955917214070798,3.0,10508.0,0.321708,0.2879246641445786,1476.7033822289293,0.3730017776901689,0,59.0,0
980,51.0,31926.0,537.0,0,1,25,17021.0,48,1,1,0,574,0.4468500374853312,2,1,0.1519121125025744,0,3,0,28,7,7120,369,62145,23156.0,2660.5,0.6618709479688066,6.0,38989.0,0.243521,0.2521922940204893,566.450696164355,0.4286602879775813,0,53.0,1
2356,39.0,79786.0,596.0,0,2,17,53179.375,48,1,0,3,977,0.1055819214497152,1,1,0.0778469196318717,0,3,0,23,26,12145,1206,24213,4403.0,6648.833333333333,0.6385156195020553,7.0,19810.0,0.252483,0.2707145778221181,1904.3367506980344,0.4435871081189234,0,49.0,0
1212,35.0,37033.0,602.0,0,3,12,9308.0,48,1,0,3,484,0.2941733952552072,2,2,0.2060482934717306,0,4,1,21,10,2437,4211,98751,23552.0,3086.083333333333,0.8423741612525412,5.0,75199.0,0.203308,0.1981575882303177,282.3329184171005,0.2483189323307646,0,54.0,1
4775,43.0,28755.0,645.0,0,2,23,6958.0,60,1,0,3,268,0.1419942991638034,1,1,0.2080819848294336,0,0,0,23,16,3298,843,38631,78000.0,2396.25,0.6110776134239951,2.0,8637.0,0.189458,0.2089926134259491,187.8431957130325,0.1902319022276609,0,50.0,1
5159,48.0,35580.0,523.0,0,4,25,14779.0,60,2,1,1,238,0.2606546729143123,5,2,0.2045941858630845,0,0,0,20,12,12145,415,153745,6626.0,2965.0,0.8445613773300905,4.0,147119.0,0.258279,0.2577400117043384,440.5150020798954,0.2288414846812463,0,49.0,2
9666,44.0,77104.0,582.0,0,3,23,10023.0,96,2,1,1,472,0.122400398070042,2,1,0.0334906075305367,0,0,0,31,11,685,690,121239,32208.0,6425.333333333333,0.7684889974458232,6.0,89031.0,0.254023,0.2417588148657623,236.829291137166,0.1103179017125699,0,47.0,4
6459,61.0,35651.0,610.0,0,1,37,24977.0,60,2,3,3,135,0.4298624517659596,3,0,0.2651810057445141,0,1,1,13,3,1732,203,27307,4032.0,2970.9166666666665,0.7271342162761713,6.0,23275.0,0.2249769999999999,0.2574270551983407,744.023278517986,0.2958761140561508,0,60.0,1
3917,31.0,70798.0,574.0,0,3,8,12108.0,96,1,3,0,581,0.5843272706080839,4,0,0.2880338465476085,0,3,0,25,22,824,2845,104936,12859.0,5899.833333333333,0.6620519303345357,9.0,92077.0,0.260108,0.2613394991199577,301.8459810229225,0.1496391391321092,0,51.0,3
1948,62.0,137594.125,576.0,0,1,37,21480.0,36,0,0,0,475,0.2890328296772042,3,2,0.1120019563237064,0,0,0,20,12,12145,267,136162,10914.0,11374.072916666668,0.7855378338668739,7.0,125248.0,0.21848,0.2393558787504962,841.9953925487231,0.0609536663758,1,35.2,4
7052,27.0,24337.0,594.0,1,3,2,18831.0,72,0,1,3,331,0.189814453446271,3,2,0.2114193459891637,0,3,0,22,27,2880,1431,23230,13393.0,2028.0833333333333,0.977159716455118,9.0,9837.0,0.236831,0.257461543755485,515.9098294503048,0.4175912377615834,0,56.0,3
4834,58.0,28326.0,602.0,0,1,35,42945.0,120,0,5,1,310,0.0708853690963924,6,2,0.4144389580783487,0,4,0,26,25,2733,3322,21215,13392.0,2360.5,0.8456207594764372,4.0,7823.0,0.296945,0.3354112671236053,1245.9367638527522,0.6591555873131761,0,54.0,0
2676,28.0,24188.0,535.0,0,3,6,20190.0,48,1,3,3,498,0.33136609031037,5,1,0.1273830918535929,0,4,0,17,25,9492,1484,88851,21076.0,2015.6666666666667,0.6612008911678902,7.0,67775.0,0.24769,0.2952478284404287,721.3912817573762,0.6049568125139951,0,50.0,3
3779,51.0,65623.0,648.0,0,1,29,12433.0,72,2,1,3,325,0.06189293471914,1,0,0.4456307412105011,0,0,0,24,10,1694,1353,42275,40367.0,5468.583333333333,0.8413969785641098,4.0,1908.0,0.203433,0.2150906428032476,308.780369068456,0.1158947995187887,0,52.0,1
4974,23.0,87305.0,620.0,0,1,0,17308.0,36,1,3,2,271,0.4780925608078692,3,1,0.1669493953255627,0,1,0,31,27,1931,392,37608,36641.0,7275.416666666667,0.6047229183098113,4.0,2717.0,0.192308,0.1685178156456899,615.8014225750441,0.1218901216528323,1,37.6,4
9574,28.0,40485.0,576.0,0,0,7,8938.0,48,1,1,0,393,0.3646082952494033,4,1,0.4497792664075453,0,0,1,19,13,4382,1024,114061,18036.0,3373.75,0.8341100142562202,4.0,96025.0,0.215938,0.2459132483939436,294.3247744344086,0.2037272395507695,0,61.0,3
1405,36.0,96482.0,581.0,0,2,18,18597.0,84,2,0,2,201,0.1056863369537642,7,0,0.1278152300435381,0,4,0,24,16,2205,1575,43085,10524.0,8040.166666666667,0.7350858727840467,8.0,32561.0,0.253097,0.2577624705547908,479.9895745885437,0.0846984400723712,1,38.400000000000006,4
3741,65.0,52502.0,652.0,0,3,47,41358.0,36,2,0,0,195,0.1441040163345839,1,0,0.0572297458959495,0,0,0,23,25,12145,509,100883,31231.0,4375.166666666667,0.8248662819907004,4.0,69652.0,0.200358,0.2119530858581026,1562.3158451270656,0.4016568919569689,0,41.0,1
272,29.0,62164.0,567.0,0,2,7,28744.0,60,1,2,2,566,0.5440065175693268,3,1,0.1873912222937104,0,0,0,20,9,3809,318,54972,5271.0,5180.333333333333,0.8692975877547342,10.0,49701.0,0.2502439999999999,0.2007610259834806,762.7578595754068,0.2565004554871771,1,41.6,3
9011,45.0,48618.0,581.0,0,3,25,21351.0,48,0,0,0,861,0.3323264255329475,3,1,0.4277102744210826,1,1,0,25,10,2233,81,35743,33870.0,4051.5,0.5931359103491539,5.0,1873.0,0.225851,0.2302598214276581,684.6349414596392,0.3814969619794247,0,69.0,1
552,48.0,42140.0,624.0,0,1,27,23545.0,96,1,4,2,447,0.0291804449851743,3,1,0.020165391131291,0,4,0,16,1,1532,304,231451,92319.625,3511.6666666666665,0.6420202279290907,2.0,106929.0,0.246545,0.2618461286002197,587.7654999547826,0.2946650688053486,0,47.0,2
2059,37.0,55430.0,610.0,0,4,15,44420.0,48,1,1,3,613,0.1284786884758061,3,0,0.2400878396614537,0,1,0,20,25,12145,275,55054,24133.0,4619.166666666667,0.8764037593262494,6.0,30921.0,0.23442,0.2522657587209264,1478.4586059032258,0.4527783379187932,0,48.0,0
3039,48.0,118222.0,570.0,0,1,23,26465.0,60,2,3,0,781,0.4501362337097218,1,1,0.2598071773274771,0,3,0,31,12,2982,594,81669,4374.0,9851.833333333334,0.8943522126079116,4.0,77295.0,0.246465,0.2510314122276396,778.383873582563,0.1582836230396267,1,40.0,4
8100,50.0,72463.0,631.0,0,3,26,30067.0,60,1,2,0,375,0.4103347158357383,2,1,0.2661887410700463,0,3,0,20,25,12145,311,14454,10542.0,6038.583333333333,0.7487822910035946,3.0,3912.0,0.219567,0.2306499131048134,848.7259739456641,0.2026511693877974,0,50.0,1
8976,59.0,55947.0,651.0,0,2,37,53179.375,60,1,2,3,233,0.4962947669498356,3,1,0.2360079624513598,0,1,0,22,4,4573,2146,64578,23505.0,4662.25,0.6324969234139765,3.0,41073.0,0.278721,0.2821427368264106,2022.154534639842,0.715355462281787,0,50.0,0
308,48.0,55698.0,465.0,0,1,25,10087.0,36,1,0,3,394,0.1479418889754852,6,3,0.0679767026846073,0,3,0,26,13,2990,3821,40536,9417.0,4641.5,0.6252118989637909,3.0,31119.0,0.262587,0.2635317812430392,408.311619913368,0.1728561068433411,0,49.0,3
635,39.0,73853.0,505.0,0,3,19,33788.0,24,2,0,0,365,0.3538376108178102,2,0,0.4495166084896053,0,0,0,27,8,966,476,14274,10449.0,6154.416666666667,0.933859445860215,4.0,3825.0,0.256288,0.2276548617640225,1765.6577909483071,0.3461997954230659,0,57.0,0
7585,47.0,60650.0,575.0,0,3,24,20901.0,108,2,0,1,311,0.3801713943533596,4,1,0.1491872493132484,0,3,0,23,11,1583,3620,112666,1953.0,5054.166666666667,0.8101041583557386,6.0,110713.0,0.278401,0.2566051580135682,497.577417083296,0.1599823413849884,0,46.0,3
8552,48.0,58464.0,593.0,0,0,27,27671.0,108,2,2,0,977,0.4375263032789859,5,1,0.1303130541761974,1,3,0,19,5,2100,4413,161524,20579.0,4872.0,0.7637145428819875,6.0,140945.0,0.276171,0.255018409548627,655.7193035235568,0.3564694793767563,0,61.0,3
1615,43.0,51430.0,596.0,0,3,20,11848.0,60,0,0,1,275,0.1689939069737431,4,1,0.1631283799960836,0,3,0,26,10,2381,746,15235,26135.0,4285.833333333333,0.7839900176992202,3.0,4202.0,0.218848,0.2339806928553401,336.7159766255482,0.1427297631636511,0,49.0,1
1771,57.0,88438.0,591.0,0,1,36,32489.0,36,1,0,1,409,0.2230083573474918,3,0,0.2142056654753599,0,0,0,28,1,12145,3021,56765,19590.0,7369.833333333333,0.94319335472347,4.0,37175.0,0.221989,0.2161286868234527,1234.2723642064798,0.2229727986892258,0,55.0,4
9346,50.0,63223.0,632.0,0,1,29,36135.0,36,1,0,3,256,0.5180586869358811,4,2,0.1450638367204382,0,4,0,24,13,1692,651,26841,12366.0,5268.583333333333,0.8017911122374443,7.0,14475.0,0.205135,0.2445018279329707,1426.2344526118784,0.3192954056489338,0,48.0,1
5901,44.0,85266.0,527.0,0,3,21,11012.0,36,1,2,2,314,0.2138489040223197,0,1,0.240480625007436,0,1,0,17,9,11691,4413,42697,22126.0,7105.5,0.806513542229545,3.0,20571.0,0.232512,0.228948701705392,425.6682974659625,0.1040979941546636,1,41.6,4
3316,57.0,97783.0,646.0,0,1,36,8768.0,36,1,3,0,193,0.094321405078204,3,0,0.2835799234441183,1,0,0,24,12,3393,4413,64525,44334.0,8148.583333333333,0.8026442315312433,3.0,20191.0,0.170768,0.1853250868434779,319.3313367346548,0.0628736696646232,1,47.2,4
7772,50.0,82121.0,654.0,0,1,32,15683.0,60,2,0,3,204,0.3793413741744978,6,2,0.466221989782345,0,0,0,20,17,1868,247,11535,14537.0,6843.416666666667,0.932092770557936,4.0,4864.0,0.193683,0.1797725711959817,398.0511164144462,0.0879752243271922,1,39.2,4
